claim_id,post_id
51,30000365332074400
51,30000874327638000
51,30009939187474400
51,30011348008042400
51,30012301633396700
51,30017667708489700
51,30022487840391100
51,30030267104104400
51,30034745802887100
51,30043341219430400
51,30044444833095600
51,30051954050727900
51,30065106381438900
51,30067103033729000
51,30069035773206500
51,30070444409229300
51,30071812599586800
51,30076702818304000
51,30087094936281000
51,30087123277193200
51,30093808431538100
51,30093892678324200
51,30094629063888800
51,30094646096961500
51,30094767245238200
51,30095251892871100
51,30095277440376800
51,30095450606411700
51,30095467433955300
51,30095651832332200
51,30095790982561700
51,30095793805336500
51,30096152514789300
51,30096246605611000
51,30096285532954600
51,30096497143980000
51,30096575514546100
51,30096995750252500
51,30097279297781700
51,30098287524577200
51,30099064997543900
51,30100598925828000
51,30101932471222200
51,30102294712291300
51,30102367949029300
51,30105402595082200
51,30105553791352800
51,30106242076643300
51,30106456523022300
51,30108109980573600
51,30109771147247600
51,30119731440656300
51,30120276544983000
51,30126101640519600
51,30128008157208500
51,30130574593105900
51,30137431932010400
51,30160511966380000
51,30162553262841800
51,30170480052797400
51,30180082312019900
51,30181593268092900
51,30192015069155300
51,30192744257298400
51,30195553019109300
51,30198105513140200
51,30204316488830900
51,30213541264891900
51,30219793458008000
51,30221432931753900
51,30228618080686000
51,30236041789050800
51,30236884051435500
51,30242865485447100
51,30243358945316800
51,30244010870181800
51,30248740119908300
51,30251634873335800
51,30254811135873000
51,30256221923573700
51,30257144930500600
51,30261845583466400
51,30261911564062700
51,30264094841896900
51,30266442486128600
51,30269795320471500
51,30275282464153600
51,30275553139359700
51,30280208774856700
51,30281114069245900
51,30282114532376500
51,30287562576756700
51,30288346194378700
51,30289052062195700
51,30290203985838000
51,30290933358530500
51,30291024588836800
51,30293013636845500
51,30297051623325600
51,30299217419304900
51,30300228494036900
51,30301614875090900
51,30301956727640000
51,30305896106033100
51,30307613262479300
51,30309232066695100
51,30312290758688700
51,30316304493707200
51,30317913206431700
51,30318012988923900
51,30319308412293100
51,30319415966834600
51,30320120953835500
51,30320946912960500
51,30322046428778400
51,30322574852362200
51,30322826447691700
51,30325093141848000
51,30325151543332800
51,30328235250155500
51,30328594454544300
51,30334237181739000
51,30338469272231900
51,30341218214875100
51,30342261082423200
51,30344481085591500
51,30345910063996900
51,30350359096459200
51,30350770880647100
51,30351955146579900
51,30355783203950500
51,30355834097635300
51,30360779903467500
51,30363262826586100
51,30364191743283200
51,30365647196127200
51,30375978140180400
51,30392750947966900
51,30393188145430500
51,30396442237468600
51,30399822364151800
51,30399823257534400
51,30409719415840700
51,30412923939594200
51,30416245660590000
51,30417347235815400
51,30419324359417800
51,30423687752585200
51,30423743528439800
51,30431432652361700
51,30436984933588900
51,30443951957737400
51,30459182910017500
51,30467494204416000
51,30471341706579900
51,30477881217912800
51,30488151663312800
51,30500781002063800
51,30501547485962200
51,30507870453760000
51,30517542229385200
51,30518332557885400
51,30518336878018500
51,30520699500105700
51,30522890235416500
51,30526511261941700
51,30527789325099000
51,30528930519711700
51,30536652631838700
51,30537395652796400
51,30542108586672100
51,30554037510213600
51,30557538793553900
51,30560346146086900
51,30572938814038000
51,30586056285884400
51,30586345852239800
51,30591411984269300
51,30596082824126400
51,30596198318473200
51,30598719967596500
51,30619111172083700
51,30625786293657600
51,30628460376363000
51,30629872141336500
51,30638821984960500
51,30640923771666400
51,30645474981584800
51,30650131585966000
51,30651024846884800
51,30653577806479300
51,30653955922984900
51,30655897927680000
51,30657492824358900
51,30657967455993800
51,30663043155234800
51,30669662664527800
51,30675724654350300
51,30677827586101200
51,30680515119939500
51,30686548747882400
51,30692364599164900
51,30695237865181100
51,30696226328420300
51,30701711316230100
51,30702438574985200
51,30703463855816700
51,30704030107836400
51,30706307971424200
51,30719175320150000
51,30720048100278200
51,30721477510692800
51,30722466175262700
51,30723813155016700
51,30727791582384100
51,30728204687773600
51,30730405967564800
51,30735276573728700
51,30748140474732500
51,30754114593886200
51,30754867597283300
51,30767239233798100
51,30768548393517000
51,30769479549984700
51,30778048181702600
51,30785405439705000
51,30789789296885700
51,30792367707525100
51,30794360505245600
51,30799252607209400
51,30800037889966000
51,30805321215639500
51,30808883672907700
51,30820911636545500
51,30821571899686900
51,30829804181786600
51,30835888401416100
51,30837766195515300
51,30862436219228100
51,30872783000961000
51,30874006101954500
51,30876014993211300
51,30880743416659900
51,30897113399296000
51,30908944591355900
51,30910139628261300
51,30913444525899700
51,30913988527132600
51,30916511849775100
51,30919278391721900
51,30922784100061100
51,30930868176429000
51,30931409031929800
51,30933445865635800
51,30934715699568600
51,30939326334373800
51,30943321425707000
51,30946691674800100
51,30951461865127900
51,30951976883716000
51,30954320551747500
51,30957528359641000
51,30959791845150700
51,30963885099982800
51,30965856204750800
51,30968916603830200
51,30970335910170600
51,30970565548318700
51,30976049248477100
51,30976142152310700
51,30979125250363300
51,30980047632334800
51,30987071602565100
51,30989500247179200
51,30990015651643300
51,30996130418393000
51,30998974479474600
51,31000465789427700
51,31009641349513200
51,31017259254153200
51,31019890739515300
51,31021756802142200
51,31024056920707000
51,31028072719323100
51,31028171029618600
51,31030035276111800
51,31030124962914300
51,31030682700488700
51,31034151993868200
51,31039502046732200
51,31041205391331300
51,31043886709219300
51,31046664026324900
51,31050063312588800
51,31051608137666500
51,31052678872174500
51,31054083041271800
51,31054816411131900
51,31057586581143500
51,31058674206113700
51,31061843300589500
51,31066336125784000
51,31067612909666300
51,31069797831675900
51,31070456786194400
51,31081160733888500
51,31086970998366200
51,31093492776181700
51,31093908607868900
51,31096566148235200
51,31099320723832800
51,31100639207493600
51,31102251548278700
51,31103420668579800
51,31105451898707900
51,31109667895648200
51,31112125946535900
51,31115804745400300
51,31116241733156800
51,31116802188644300
51,31116919222304700
51,31118228382031800
51,31120978054483900
51,31125152645255100
51,31137197327384500
51,31137600752328700
51,31142751089205200
51,31152340278972400
51,31157933676957600
51,31164320423346100
51,31165963319640000
51,31183130849185700
51,31197077862088700
51,31201484842467300
51,31223997156818900
51,31245313939345400
51,31247618466119600
51,31263879442997200
51,31276665174761400
51,31278212323479500
51,31279015956320200
51,31288360639139800
51,31303603851370400
51,31306658160320500
51,31309031301713900
51,31314930720309200
51,31320275245080500
51,31324914770255800
51,31326412208082900
51,31341097686925300
51,31360217673367500
51,31366401679695800
51,31371308830818300
51,31372410980663200
51,31377540287299500
51,31381690765017000
51,31382569094221800
51,31382608390660000
51,31389055438561200
51,31389209428234200
51,31396723611926500
51,31407256163590100
51,31418002134011900
51,31421659600658400
51,31423724712370100
51,31423936445030400
51,31426178963214300
51,31426450217246700
51,31429184567910400
51,31429679890042800
51,31432638426255300
51,31438208705241000
51,31444530477670400
51,31446495915941800
51,31447980066209700
51,31452651665231800
51,31467701998198700
51,31473669091893200
51,31479713390137300
51,31480466204786600
51,31481160685064100
51,31488271884230600
51,31488619965317100
51,31490442352664500
51,31491134819667900
51,31502500141998000
51,31503099298320300
51,31504958075445200
51,31518415541772200
51,31523249682644900
51,31528301478551500
51,31532929658134500
51,31536827185766400
51,31536840385236900
51,31537710380351400
51,31541983151394800
51,31544501151473600
51,31557487689732000
51,31562228704481200
51,31612626379218900
51,31634444137795500
51,31634969092685800
51,31635628944789500
51,31646500962443200
51,31650447861223400
51,31671075548962800
51,31672718613024700
51,31675550779052000
51,31678209170874300
51,31683799951605700
51,31690022604251100
51,31699564922671100
51,31701120082518000
51,31715686858358700
51,31717341070884800
51,31718349004079100
51,31718723299577800
51,31726868059131900
51,31731127777497000
51,31735330872754100
51,31749336979218400
51,31751928455102400
51,31764441292873700
51,31768378666389500
51,31768920419475400
51,31770506516496300
51,31778382240817100
51,31782375121747900
51,31793298611904500
51,31794799023493100
51,31800778893041600
51,31802580795400100
51,31807603822559200
51,31812513888739300
51,31817110522957800
51,31819650111111100
51,31834453160497100
51,31835294311383000
51,31856999343849400
51,31863744808091600
51,31864469529305000
51,31872442603405300
51,31872883781279700
51,31880501673328600
51,31887116472418300
51,31890617076289500
51,31893251363442600
51,31893834115850200
51,31904323248070600
51,31910677387943900
51,31910784778903500
51,31911367371923400
51,31930058205560800
51,31943629236871100
51,31955651777265600
51,31964759108620200
51,31969605836603300
51,31985413878976500
51,31991078257164200
51,31991105620807600
51,32019396696219600
51,32027227159789500
51,32028912879935400
51,32033767333826500
51,32048397439471600
51,32061794818195400
51,32071149009506300
51,32071944215986100
51,32072634640371700
51,32073049834524600
51,32080604065431500
51,32086751463870400
51,32088110175232000
51,32088248268365800
51,32089920923238400
51,32092448863821800
51,32094511660277700
51,32098960378167200
51,32112067712393200
51,32114720773251000
51,32115595918974900
51,32129059894861800
51,32134134579068900
51,32138124591104000
51,32141641863143400
51,32142951048024000
51,32143817343762400
51,32143886524620800
51,32143930237657000
51,32149992017764300
51,32150112482365400
51,32176206837186500
51,32178964793401300
51,32182621689610200
51,32185603189637100
51,32188461955944400
51,32191486757969900
51,32199124812042200
51,32199847599669200
51,32208474699988900
51,32209458151030700
51,32212665300422600
51,32215202007093200
51,32223190843392000
51,32223386922909600
51,32225354319929300
51,32228104474730400
51,32230657803419600
51,32231122456809400
51,32235997005611000
51,32237364327747500
51,32237723930591200
51,32245477810372600
51,32249027072360400
51,32250727514509300
51,32261457110372300
51,32261501163147200
51,32263755882565600
51,32277319527694300
51,32278857591558100
51,32282479570190300
51,32282950376624100
51,32288142937554900
51,32292772459323300
51,32321759147462600
51,32324277558575100
51,32327532632084400
51,32337173520842700
51,32342123227385800
51,32342810979999700
51,32348603276070900
51,32352189431156700
51,32369163175464900
51,32375590111674300
51,32377639041761200
51,32383693657997300
51,32389711624413100
51,32394666049536000
51,32401527456923600
51,32409089065623500
51,32415006800740300
51,32415024995631100
51,32415272669286400
51,32416173324763100
51,32417152543756200
51,32418962247516100
51,32425467038404600
51,32425541344694200
51,32425668218200000
51,32431258512396200
51,32437449527394300
51,32438582484406200
51,32440950504558500
51,32441412859461600
51,32446703948791800
51,32447799219982300
51,32449191410147300
51,32451440584695800
51,32455751419043800
51,32457919043731400
51,32468314970128300
51,32470285567401900
51,32473010619293600
51,32473559506882500
51,32476782900813800
51,32482381441007600
51,32485501529227200
51,32491572545196000
51,32493631554199500
51,32499434377969600
51,32500416310681600
51,32501496373317600
51,32501618834407400
51,32507236953624500
51,32507743118041000
51,32513380963061700
51,32519877700878300
51,32524388037300200
51,32524431922307000
51,32530916253376500
51,32535005943042000
51,32536347445039100
51,32538458660536300
51,32546595710967800
51,32548741940510700
51,32550327760723900
51,32557075875758000
51,32559250928574400
51,32559467195269100
51,32559745218912200
51,32560208328785900
51,32564080212443100
51,32566124050649000
51,32569462477553600
51,32570128084246500
51,32573607104225200
51,32574193572773800
51,32577669098905600
51,32579076275306400
51,32581009123835900
51,32581233561042900
51,32582923991384000
51,32583667821846500
51,32585045852037100
51,32586398770925500
51,32587692906651600
51,32590137841946600
51,32594231444905900
51,32598569584173000
51,32603418564497400
51,32631248832696300
51,32634808895012800
51,32639842919645100
51,32655788522610600
51,32659694606618600
51,32660029123338200
51,32661633784348600
51,32683094188228600
51,32686462134652900
51,32687353818513400
51,32687708329476000
51,32691256274452400
51,32707772520865700
51,32708100670619600
51,32711138986688500
51,32727196070060000
51,32736148988100600
51,32738106037764000
51,32743002686361600
51,32745822026207200
51,32750009426386900
51,32756851388981200
51,32758271680974800
51,32778909950935000
51,32786530414108600
51,32805632247603200
51,32808587910709200
51,32821429326053300
51,32825636556898300
51,32826205853974500
51,32826387261820900
51,32828502222835700
51,32834140973834200
51,32838120793706400
51,32839285182832600
51,32840295037009900
51,32842380927311800
51,32846346322972600
51,32846696941621200
51,32854375701422000
51,32855675402977200
51,32864634478272500
51,32870570332782500
51,32871092737548200
51,32877041141424100
51,32877650879979500
51,32879555949629400
51,32884712519245800
51,32898009167560700
51,32905241603084200
51,32906992603369400
51,32908660946509800
51,32911355287830500
51,32911860223180800
51,32915950923685800
51,32920963251175400
51,32935529695682500
51,32941744098119600
51,32946927830040500
51,32952751575007200
51,32955511603200000
51,32956018296102900
51,32958277599887300
51,32959206520782800
51,32977128169410500
51,32984147198738400
51,32993647645425600
51,32994004572311500
51,32997794239225800
51,32998314773315500
51,33001988853604300
51,33006498363740100
51,33007996279717800
51,33009957783740400
51,33016695182336000
51,33022252832260000
51,33030044649529300
51,33039518948925400
51,33047114967687100
51,33055332280307700
51,33077746305343400
51,33084736515604400
51,33084942892146600
51,33092798605434800
51,33104468958519200
51,33107566435241900
51,33108863246925800
51,33113085111701500
51,33128844953128900
51,33130490500222900
51,33140845918027700
51,33142722072158200
51,33146378360193000
51,33155065527140300
51,33159206651568100
51,33170746473709500
51,33174226026364900
51,33178335374741500
51,33180893363306400
51,33187002413223900
51,33195352823693300
51,33197041379184600
51,33197309248405500
51,33205095797624800
51,33205718563692500
51,33206870130954200
51,33210647122546600
51,33211378114363300
51,33213445784477600
51,33220867232112600
51,33232349646823400
51,33233609762541500
51,33235726262861800
51,33238001861664700
51,33241090396004300
51,33241414879940600
51,33243892199460800
51,33245245474873300
51,33245629400485800
51,33250191314259900
51,33250853011853300
51,33250886906028000
51,33283956065566700
51,33284418793639900
51,33307835223912400
51,33313659228782500
51,33329945925124000
51,33329988895772600
51,33330842885423100
51,33331141335318500
51,33335589734457300
51,33341227633999800
51,33347251988340700
51,33357845932154800
51,33373035507490800
51,33377333033308100
51,33389543528857600
51,33389562138984400
51,33406020252336100
51,33411492573356000
51,33424082464669600
51,33425593382993900
51,33440754521088000
51,33447543870332900
51,33453907241869300
51,33457614280982500
51,33457671092838400
51,33460003130056700
51,33464303239692200
51,33470441469251500
51,33470772437590000
51,33478130211491800
51,33480447178575800
51,33481475881967600
51,33495918317666300
51,33501942902685600
51,33503038685712300
51,33513592653357000
51,33521585340022700
51,33529841676455900
51,33537787433066400
51,33545790752428000
51,33548523962109900
51,33557499793637300
51,33561524266074100
51,33568634760601600
51,33569355878895600
51,33570946514157500
51,33578439432740800
51,33580150784270300
51,33580340182253500
51,33586938594205600
51,33587838331129800
51,33596346103500800
51,33596410456846300
51,33602042350010300
51,33609891461464000
51,33614063464349600
51,33615258866163700
51,33623529891041200
51,33624705336352700
51,33636096457965500
51,33637233575596000
51,33657456374587300
51,33658110619029500
51,33665372481658800
51,33667012924280800
51,33692511503384500
51,33694886020517800
51,33695814069002200
51,33697044925259700
51,33710866092396500
51,33712997541089200
51,33716489726988200
51,33718377809715200
51,33721816128167900
51,33722403020341200
51,33734320191442900
51,33735724616384500
51,33752451735625700
51,33763496445345700
51,33782930140565500
51,33783470194950100
51,33792371472728000
51,33792661785681900
51,33799655795982300
51,33816483352023000
51,33817065278152700
51,33818816370708400
51,33819569407664100
51,33822219951931300
51,33823403328671700
51,33829558146830300
51,33835322114572200
51,33847062000832500
51,33858721461305300
51,33858991008260000
51,33859205261692900
51,33859473500012500
51,33864332378902500
51,33867399446929400
51,33870678100811700
51,33873982939869100
51,33874910828822500
51,33878460057260000
51,33881648676212700
51,33903745519583200
51,33905479017037800
51,33907725171695600
51,33911876198862800
51,33914679239639000
51,33915493937201100
51,33915767024001000
51,33924059716648900
51,33931471446085600
51,33932467316465600
51,33935246105772000
51,33940422908715000
51,33941033771335600
51,33943713067696100
51,33946859189833700
51,33952708616527800
51,33954201679691700
51,33961228825010100
51,33961599203020800
51,33962773771722700
51,33965531023286200
51,33965646341472200
51,33966686684061600
51,33977120862502900
51,33981229938380800
51,33983560100614100
51,33988594456596400
51,33998090734149600
51,34004130443825100
51,34009696687882200
51,34015755213352900
51,34016484476850100
51,34018103880986600
51,34018706879160300
51,34030456596856800
51,34042926765969400
51,34046080261824500
51,34053667250245600
51,34059449140248500
51,34069445856985000
51,34074735507677100
51,34090639834480600
51,34096595091980200
51,34097014673244100
51,34098978056306600
51,34100702682816500
51,34104701985234900
51,34105291347861500
51,34111290242768800
51,34111576793419700
51,34116464726249400
51,34126813663862700
51,34129273514102700
51,34129461871910900
51,34135245464801200
51,34159426722078700
51,34162624899850200
51,34169745720741800
51,34175415006265300
51,34182136441339900
51,34184653392846800
51,34186687638667200
51,34193204739833800
51,34196242544197600
51,34196619310141400
51,34197967921479600
51,34204928083763200
51,34221846056538100
51,34222855839285200
51,34223810827788200
51,34226564552073200
51,34229615492861900
51,34229723844321200
51,34230360917151700
51,34231253301465000
51,34232406697312200
51,34234739623731200
51,34234874437046200
51,34239579632439200
51,34241757331849200
51,34253643267969000
51,34255780525907900
51,34255814344572900
51,34256427786706900
51,34271376542015400
51,34284838513016800
51,34303174483382200
51,34309376743309300
51,34314715232473000
51,34319341809836000
51,34320776853331900
51,34321306690256800
51,34330422032736200
51,34332949486772200
51,34334372953849800
51,34340808291254200
51,34347183415234500
51,34355020711337900
51,34361811994148800
51,34365647609667500
51,34373086715318200
51,34382888862482400
51,34386141150969800
51,34389447323680700
51,34408276837793700
51,34421384650166200
51,34422842263216100
51,34437612739502000
51,34443011869900800
51,34452644349091800
51,34467845525995500
51,34469851045040100
51,34478785856282600
51,34484103726235600
51,34485185617596400
51,34489294009671600
51,34503926996803500
51,34509700527562700
51,34510222357700600
51,34518693245353900
51,34519426590195700
51,34525039374106600
51,34526590725521400
51,34528460164562900
51,34543212131516400
51,34543906787954600
51,34558406358597600
51,34560869304107000
51,34564062280949700
51,34570081719558100
51,34570830520254400
51,34571285497380800
51,34572977714499500
51,34576310621708200
51,34576428720857000
51,34576463931908000
51,34582217795571700
51,34582501410209700
51,34585650611101600
51,34589321134604200
51,34592721607856100
51,34594482422808500
51,34595002164191200
51,34597337586208700
51,34598980834824100
51,34603866670497700
51,34605117567139800
51,34609340019118000
51,34615593634103200
51,34619430289809400
51,34621806761480100
51,34621877318062000
51,34622345888931800
51,34628543195381700
51,34629465657053100
51,34630869830344700
51,34633622132625400
51,34635734656749500
51,34643397872451500
51,34645646585630700
51,34647317227245500
51,34647893562363900
51,34650505011535800
51,34654464329654200
51,34657826768945100
51,34658826212872100
51,34665382077792200
51,34666162868457400
51,34666992006987700
51,34677455910477800
51,34679928322527200
51,34683879986044900
51,34688504977948600
51,34689335802462200
51,34692588061593600
51,34695954263318500
51,34697150533210100
51,34698978922602400
51,34700395058184100
51,34703262301028300
51,34704195915350000
51,34705923704356800
51,34710203362451400
51,34715051579416500
51,34721703678443500
51,34722595026767800
51,34725224238813100
51,34727774929289200
51,34728683570728900
51,34729230080151500
51,34731041008656300
51,34732018579283900
51,34732120027041700
51,34738365479784400
51,34746480027762600
51,34755824786079700
51,34758053274324900
51,34764725136924600
51,34769924773789600
51,34771119995092900
51,34771974123163600
51,34772555088793600
51,34775323308462000
51,34776903445389300
51,34781167790198700
51,34796372947378100
51,34798163864985600
51,34798433067999200
51,34799253310152700
51,34804738243428300
51,34810672625745900
51,34812593851863000
51,34818822925975500
51,34823489256955900
51,34839964009107400
51,34844653534580700
51,34851292044066800
51,34860606339162100
51,34870960200876000
51,34885972533452800
51,34886156235579300
51,34901364916101100
51,34910792243478500
51,34914029059178400
51,34915739555069900
51,34924511312883700
51,34927536190263200
51,34935978200141800
51,34936069619191800
51,34941280148529100
51,34942026784972800
51,34943368446353400
51,34944481912430500
51,34945315765231600
51,34951766319706100
51,34952194402811900
51,34958165875363800
51,34961230280007600
51,34964293053054900
51,34965005866635200
51,34965646022283200
51,34968530034098100
51,34979963866189800
51,34983127428374500
51,34997589975760800
51,35002197171240900
51,35006576683122600
51,35013196519579600
51,35016166367830000
51,35023709580296100
51,35032194032336800
51,35033126447087600
51,35038796475006900
51,35040801809506300
51,35043353364152300
51,35044521217626100
51,35050774996189100
51,35050943695290300
51,35051687005786100
51,35052652907859900
51,35066707680698300
51,35068739170869200
51,35072620323938300
51,35077527735111600
51,35080540189102000
51,35080656333578200
51,35081291758043100
51,35085926459772900
51,35086787919478700
51,35087484228476900
51,35088434724864000
51,35095350763061200
51,35095431276929000
51,35098279578578900
51,35098540631916500
51,35107704120934400
51,35117155024375800
51,35123731047268300
51,35124912364457900
51,28967257220587500
51,28967683147960300
51,28968951459352500
51,28969955693170600
51,28970602895249400
51,28970834978672600
51,28971800058667000
51,28973010178277300
51,28973326198116300
51,28973350512500700
51,28973955490516900
51,28974641913528300
51,28975374440341500
51,28975420435075000
51,28976091917979600
51,28978147521200100
51,28990737697742800
51,28994794827026400
51,29000079968833500
51,29005991496392700
51,29015151210405800
51,29015866339233700
51,29020639578824700
51,29028854806872000
51,29033649043152800
51,29035239615500200
51,29037258057195500
51,29042829472833500
51,29046093048184800
51,29046217753231300
51,29051482946936800
51,29056011264331700
51,29061072803594200
51,29062106410127300
51,29063206194380800
51,29074679054467000
51,29078961430466500
51,29079644552564700
51,29082341569728500
51,29082945180409800
51,29083229843619800
51,29101618486054900
51,29104769972830200
51,29104947744215000
51,29106051408203700
51,29110953991741400
51,29111873223794600
51,29117440726142900
51,29117595449819100
51,29118668277293000
51,29124880725184500
51,29125954580254700
51,29126965780807600
51,29130752725622700
51,29131190740983800
51,29133572866580400
51,29134876850528200
51,29135593300561900
51,29143996244692900
51,29149261362892800
51,29150566709993400
51,29150934743392200
51,29152598376325100
51,29159579543670700
51,29160241086070700
51,29162511743844300
51,29165522331373500
51,29169865940008900
51,29170520532459500
51,29170534226862000
51,29171452892684200
51,29171459813281700
51,29173020308279200
51,29174634712666100
51,29177817950326700
51,29179663746076600
51,29182274926813100
51,29186697841352700
51,29187169339838400
51,29190062113562600
51,29190766106509300
51,29193317325479900
51,29194149177597900
51,29201550891028400
51,29205811959959500
51,29213422600065000
51,29213463368699900
51,29220847470256100
51,29221801133346800
51,29229411236577200
51,29251548085227500
51,29252497180721100
51,29258971520958400
51,29275403449278400
51,29276242582704100
51,29281084667596800
51,29296356346560500
51,29297475609174000
51,29300345926582200
51,29305980101595100
51,29306753053106100
51,29321593737969600
51,29322514219929600
51,29323027426578400
51,29336510364913600
51,29336922342039500
51,29339374910971900
51,29345055659528100
51,29346507924701100
51,29347682497597400
51,29360524500148200
51,29360765395804100
51,29383709115285500
51,29394049886588900
51,29397970772299700
51,29398766561796000
51,29399932376973300
51,29409807211429800
51,29415745427341300
51,29424610533449700
51,29432750670872500
51,29452407565983700
51,29458344796225500
51,29459297255563200
51,29471339861508000
51,29474034802491300
51,29475825438949300
51,29478147158188000
51,29492262165553100
51,29494463751524300
51,29496755024306100
51,29501145315545000
51,29502956738969600
51,29514474415198200
51,29516215382704100
51,29523559151837100
51,29524972711976900
51,29527771684282300
51,29533394589188000
51,29547048680292300
51,29547087179812800
51,29548562740158400
51,29550527146622900
51,29552940691759100
51,29556002466562000
51,29558169986400200
51,29558253021040600
51,29563771118686200
51,29563807881760700
51,29565469983768500
51,29568281861955500
51,29574692918534100
51,29577087874506700
51,29577943831289800
51,29594296998952900
51,29599792988426200
51,29600983029907400
51,29603107415527400
51,29604423898501100
51,29608002373820400
51,29617286939676600
51,29617779065749500
51,29621742011944900
51,29622589349437400
51,29623134835449800
51,29627140521594800
51,29627300370718700
51,29629534827446200
51,29642564055339000
51,29651554860531700
51,29667614368206800
51,29672308855545800
51,29681791497412600
51,29689104723607500
51,29694251956707300
51,29699469012377600
51,29703108699365300
51,29706392604512200
51,29710246653992900
51,29720229844099000
51,29730939839971300
51,29731377314267100
51,29731935680987100
51,29734290006740900
51,29735236333993900
51,29748471237971900
51,29750454439124900
51,29751039267704800
51,29756063234392000
51,29770675698802600
51,29786881776418800
51,29801450573926400
51,29802531127300000
51,29811729303085000
51,29812167414906800
51,29822715225444300
51,29831293403402200
51,29836136729812900
51,29839101117071300
51,29847551599448000
51,29851078707126200
51,29859621455798200
51,29867568458104800
51,29868093832429500
51,29868861285208000
51,29872550213324800
51,29879072058245100
51,29879783726784500
51,29884749484924900
51,29888766877372400
51,29889985935056800
51,29892841731792800
51,29893877410308000
51,29894718431170500
51,29901600449368000
51,29925767987068900
51,29929264631521200
51,29932202070376400
51,29939076941484000
51,29943173002301400
51,29944569277710300
51,29945126851710900
51,29951863713439700
51,29957319605354400
51,29957893897846700
51,29960435532824500
51,29961309374119900
51,29965780187619300
51,29966467252355000
51,29971808702701500
51,29971810380423100
51,29973257272696800
51,29978962599870400
51,29983478363717600
51,29986211967799200
51,29988794555961300
51,29990983902961600
51,29991616429170600
51,29993695927336900
51,29995118446510000
51,29997693933719500
